CGPA,Internship Type,Programming Language,Technology,Company,Job Role
8.3,Cloud,Go,Big Data,"IBM, Infosys, TCS",DevOps Engineer
6.7,DevOps,Go,DevOps,"Mindtree, Mphasis, Birlasoft",System Engineer
8.9,AIML,R,Data Analytics,"Oracle, TCS, Capgemini",Data Scientist
9.5,Cloud,SQL,DBMS,"Amazon, NVIDIA, OpenAI",DevOps Engineer
6.9,Cloud,SQL,Data Analytics,"Mindtree, Birlasoft, NIIT Technologies",Cloud Engineer
6.4,DevOps,SQL,Data Analytics,"Mphasis, HCL, NIIT Technologies",DevOps Engineer
6.1,Cybersecurity,Rust,Front End,"Birlasoft, Mphasis, Mindtree",Cybersecurity Engineer
8.6,Web Dev,JavaScript,Front End,"TCS, Infosys, SAP",Web Developer
8.4,DevOps,SQL,Data Analytics,"IBM, Oracle, TCS",System Engineer
8.2,DevOps,TypeScript,Backend,"TCS, Oracle, Capgemini",System Engineer
6.9,AIML,Python,Big Data,"NIIT Technologies, Mindtree, Birlasoft",Data Scientist
7.6,AIML,R,Data Analytics,"Infosys, TCS, Cognizant",Data Scientist
8.4,AIML,Python,Big Data,"Capgemini, SAP, TCS",AI Engineer
8.0,Cybersecurity,C++,Cybersecurity,"Oracle, Infosys, Capgemini",Cybersecurity Engineer
10.0,Software Dev,C#,Backend,"Microsoft, IBM, Google",Software Developer
6.5,Cybersecurity,C++,AI,"Mphasis, Mindtree, Birlasoft",Cybersecurity Engineer
8.8,Software Dev,Java,Big Data,"IBM, Infosys, Oracle",System Engineer
7.6,Cybersecurity,Rust,Cybersecurity,"Tech Mahindra, Wipro, Infosys",Cloud Engineer
7.7,Cybersecurity,C++,AI,"Tech Mahindra, Cognizant, HCL",Cybersecurity Engineer
8.9,Web Dev,JavaScript,Backend,"Oracle, Infosys, SAP",Web Developer
8.8,Cloud,Python,DevOps,"IBM, Oracle, Capgemini",DevOps Engineer
10.0,Cloud,Python,Cloud Computing,"Apple, Google, Amazon",Cloud Engineer
6.5,AIML,Python,Big Data,"Birlasoft, NIIT Technologies, Mphasis",Data Scientist
6.4,Web Dev,TypeScript,Front End,"Birlasoft, Mphasis, NIIT Technologies",Software Developer
8.9,Cybersecurity,C++,AI,"Capgemini, Oracle, Infosys",Cybersecurity Engineer
8.3,Cybersecurity,Rust,Cybersecurity,"SAP, Oracle, TCS",Cybersecurity Engineer
7.1,AIML,Java,Big Data,"HCL, Wipro, Cognizant",Data Scientist
6.3,Web Dev,SQL,DBMS,"NIIT Technologies, HCL, Mphasis",Software Developer
6.3,Cybersecurity,C++,AI,"HCL, Mindtree, Birlasoft",Cloud Engineer
9.6,DevOps,SQL,Data Analytics,"OpenAI, Amazon, Apple",DevOps Engineer
6.8,DevOps,TypeScript,DevOps,"Mindtree, Mphasis, Birlasoft",System Engineer
7.3,Cloud,Python,DevOps,"Wipro, Tech Mahindra, Cognizant",DevOps Engineer
6.9,Software Dev,Java,Big Data,"Mindtree, NIIT Technologies, Mphasis",Data Analyst
7.4,DevOps,Go,Cloud Computing,"HCL, Wipro, TCS",System Engineer
6.3,Web Dev,SQL,DBMS,"Birlasoft, Mindtree, NIIT Technologies",Web Developer
8.1,AIML,R,Data Analytics,"SAP, TCS, Oracle",AI Engineer
6.3,DevOps,TypeScript,DevOps,"Birlasoft, Mindtree, HCL",System Engineer
9.2,AIML,Python,ML,"Microsoft, Google, OpenAI",Data Scientist
6.9,DevOps,TypeScript,DevOps,"Mphasis, Mindtree, NIIT Technologies",DevOps Engineer
8.2,Software Dev,C#,DBMS,"Infosys, SAP, Oracle",Data Analyst
9.5,Cloud,Python,Cloud Computing,"Google, OpenAI, Microsoft",Cloud Engineer
8.6,AIML,Java,AI,"IBM, SAP, TCS",Data Scientist
8.1,Software Dev,Java,Big Data,"SAP, TCS, Oracle",Data Analyst
7.3,Cloud,Go,Big Data,"Tech Mahindra, Infosys, Wipro",Cloud Engineer
7.3,DevOps,Go,DevOps,"Cognizant, HCL, TCS",System Engineer
8.7,AIML,R,ML,"Infosys, SAP, Capgemini",AI Engineer
10.0,DevOps,TypeScript,Backend,"OpenAI, Google, NVIDIA",System Engineer
8.6,Cybersecurity,C++,AI,"Oracle, TCS, SAP",Cybersecurity Engineer
8.2,AIML,R,ML,"TCS, Infosys, SAP",Data Scientist
8.9,Cybersecurity,C++,AI,"Infosys, IBM, Capgemini",Cybersecurity Engineer
7.9,Software Dev,C#,DBMS,"Wipro, TCS, HCL",Software Developer
6.2,Software Dev,Java,Big Data,"NIIT Technologies, Birlasoft, Mindtree",Data Analyst
8.2,Cloud,SQL,DBMS,"TCS, Oracle, Capgemini",DevOps Engineer
9.8,AIML,Python,ML,"Microsoft, Apple, Google",Data Scientist
6.7,Web Dev,TypeScript,Front End,"Birlasoft, Mindtree, NIIT Technologies",Web Developer
8.8,Software Dev,Java,Backend,"IBM, TCS, Capgemini",Software Developer
6.8,Web Dev,JavaScript,Front End,"Mindtree, Birlasoft, NIIT Technologies",Web Developer
8.1,Software Dev,Java,Big Data,"TCS, IBM, Capgemini",Data Analyst
6.4,AIML,R,Data Analytics,"Mphasis, HCL, NIIT Technologies",Data Scientist
7.8,Cloud,Go,Cloud Computing,"Wipro, HCL, TCS",Cloud Engineer
9.0,Software Dev,C#,Backend,"Apple, Google, OpenAI",System Engineer
7.4,Web Dev,SQL,Data Analytics,"Cognizant, TCS, HCL",Web Developer
8.7,Cybersecurity,C++,Cybersecurity,"Infosys, TCS, Capgemini",Cybersecurity Engineer
9.2,Cybersecurity,C++,AI,"OpenAI, Apple, IBM",Cloud Engineer
9.7,DevOps,Go,Cloud Computing,"IBM, NVIDIA, Amazon",DevOps Engineer
6.9,DevOps,SQL,DBMS,"Mphasis, NIIT Technologies, Birlasoft",System Engineer
7.6,DevOps,TypeScript,Backend,"Infosys, Wipro, Tech Mahindra",System Engineer
6.6,Web Dev,JavaScript,Backend,"Mindtree, NIIT Technologies, Birlasoft",Web Developer
10.0,Software Dev,Python,Big Data,"Microsoft, NVIDIA, Apple",Software Developer
9.7,DevOps,TypeScript,Backend,"Google, Apple, Amazon",DevOps Engineer
8.2,AIML,Python,ML,"Infosys, Capgemini, SAP",AI Engineer
9.4,AIML,Java,Big Data,"Amazon, Apple, OpenAI",Data Scientist
8.1,Web Dev,SQL,Data Analytics,"IBM, Infosys, TCS",Software Developer
8.5,Web Dev,SQL,Data Analytics,"SAP, IBM, Capgemini",Software Developer
6.4,Web Dev,JavaScript,Front End,"Mindtree, HCL, NIIT Technologies",Web Developer
9.0,DevOps,Go,Cloud Computing,"NVIDIA, Amazon, Google",System Engineer
6.5,Software Dev,Java,Backend,"Mphasis, Birlasoft, Mindtree",Software Developer
9.3,Web Dev,TypeScript,Front End,"Apple, IBM, NVIDIA",Web Developer
9.1,Web Dev,JavaScript,Front End,"OpenAI, NVIDIA, Microsoft",Software Developer
8.8,DevOps,TypeScript,DevOps,"Capgemini, Infosys, TCS",System Engineer
6.1,Cybersecurity,C++,Cybersecurity,"NIIT Technologies, Birlasoft, Mindtree",Cloud Engineer
7.2,Web Dev,JavaScript,Backend,"Wipro, HCL, Cognizant",Web Developer
7.1,Cloud,SQL,DBMS,"TCS, Tech Mahindra, Infosys",DevOps Engineer
7.4,Software Dev,Python,Big Data,"TCS, Tech Mahindra, HCL",System Engineer
6.4,Software Dev,C#,Backend,"Birlasoft, NIIT Technologies, Mphasis",Data Analyst
9.7,DevOps,Go,Cloud Computing,"NVIDIA, Apple, Microsoft",DevOps Engineer
8.2,Cloud,Go,Cloud Computing,"IBM, TCS, Infosys",Cloud Engineer
7.2,DevOps,SQL,DBMS,"Tech Mahindra, TCS, Cognizant",System Engineer
7.6,AIML,Python,ML,"Cognizant, Tech Mahindra, Infosys",Data Scientist
7.8,Cloud,SQL,Data Analytics,"Infosys, TCS, Tech Mahindra",Cloud Engineer
8.4,Cybersecurity,C++,Cybersecurity,"Capgemini, IBM, Infosys",Cybersecurity Engineer
8.1,Cybersecurity,Rust,Front End,"Capgemini, Infosys, Oracle",Cloud Engineer
9.7,Cybersecurity,Rust,Front End,"Microsoft, OpenAI, Google",Cybersecurity Engineer
8.0,AIML,Python,ML,"Infosys, TCS, IBM",Data Scientist
10.0,Cybersecurity,C++,Cybersecurity,"Google, IBM, Amazon",Cloud Engineer
9.4,Web Dev,JavaScript,Front End,"NVIDIA, Apple, Amazon",Web Developer
6.8,DevOps,Go,DevOps,"Birlasoft, NIIT Technologies, Mindtree",System Engineer
9.7,Cybersecurity,Rust,Cybersecurity,"Apple, Microsoft, Amazon",Cybersecurity Engineer
6.5,Web Dev,SQL,DBMS,"NIIT Technologies, Mindtree, Birlasoft",Software Developer
9.3,Software Dev,Python,Big Data,"NVIDIA, Google, Apple",Data Analyst
7.5,DevOps,SQL,DBMS,"Infosys, HCL, Tech Mahindra",DevOps Engineer
9.5,DevOps,SQL,Data Analytics,"Apple, Amazon, Google",DevOps Engineer
9.5,AIML,Java,AI,"Google, OpenAI, IBM",AI Engineer
9.2,DevOps,Go,DevOps,"Google, IBM, Microsoft",DevOps Engineer
9.2,Software Dev,C#,DBMS,"OpenAI, IBM, Google",Data Analyst
7.2,AIML,Python,ML,"Tech Mahindra, TCS, Wipro",Data Scientist
6.3,Cybersecurity,C++,AI,"HCL, NIIT Technologies, Mphasis",Cloud Engineer
7.6,Software Dev,Java,Backend,"Tech Mahindra, Cognizant, HCL",System Engineer
6.7,Cloud,Go,Cloud Computing,"Mindtree, NIIT Technologies, Mphasis",DevOps Engineer
8.8,Software Dev,C#,Backend,"Capgemini, Infosys, Oracle",Software Developer
7.4,AIML,Java,AI,"Wipro, TCS, Infosys",Data Scientist
9.9,Software Dev,Java,Big Data,"Microsoft, IBM, Apple",Software Developer
8.6,Cloud,Python,Cloud Computing,"TCS, SAP, Infosys",Cloud Engineer
9.3,AIML,R,Data Analytics,"OpenAI, Google, Microsoft",Data Scientist
6.5,Web Dev,TypeScript,Front End,"Birlasoft, Mphasis, NIIT Technologies",Web Developer
9.4,Cybersecurity,Rust,Front End,"Microsoft, IBM, OpenAI",Cloud Engineer
9.7,AIML,Python,ML,"NVIDIA, Apple, Google",Data Scientist
7.9,AIML,Python,ML,"Tech Mahindra, Cognizant, Wipro",Data Scientist
8.4,Cybersecurity,C++,Cybersecurity,"Infosys, SAP, TCS",Cybersecurity Engineer
9.1,Cybersecurity,C++,AI,"Google, NVIDIA, Amazon",Cybersecurity Engineer
6.7,DevOps,Go,DevOps,"Birlasoft, Mindtree, NIIT Technologies",DevOps Engineer
8.0,DevOps,TypeScript,Backend,"Capgemini, SAP, Oracle",DevOps Engineer
7.6,Cybersecurity,Rust,Front End,"Cognizant, Wipro, HCL",Cybersecurity Engineer
6.6,DevOps,TypeScript,DevOps,"NIIT Technologies, Birlasoft, Mindtree",DevOps Engineer
7.5,Cybersecurity,C++,AI,"HCL, Tech Mahindra, Wipro",Cybersecurity Engineer
6.3,AIML,R,Data Analytics,"Mphasis, Mindtree, NIIT Technologies",Data Scientist
6.1,Cybersecurity,C++,Cybersecurity,"HCL, Mindtree, NIIT Technologies",Cybersecurity Engineer
6.5,Cloud,Python,Cloud Computing,"Mindtree, Mphasis, NIIT Technologies",DevOps Engineer
9.9,AIML,Java,AI,"Microsoft, Amazon, IBM",AI Engineer
8.2,AIML,R,Data Analytics,"Capgemini, Infosys, SAP",AI Engineer
9.9,Cybersecurity,Rust,Cybersecurity,"Apple, OpenAI, NVIDIA",Cloud Engineer
7.7,AIML,R,ML,"Infosys, Tech Mahindra, HCL",Data Scientist
7.2,Web Dev,SQL,Data Analytics,"Wipro, HCL, Tech Mahindra",Software Developer
8.0,Cybersecurity,Rust,Front End,"Oracle, TCS, Capgemini",Cybersecurity Engineer
7.8,Cloud,Go,Cloud Computing,"Cognizant, TCS, Infosys",DevOps Engineer
6.4,Cybersecurity,Rust,Front End,"Mphasis, Birlasoft, HCL",Cloud Engineer
8.6,Cybersecurity,C++,Cybersecurity,"TCS, Capgemini, Infosys",Cybersecurity Engineer
6.9,DevOps,Go,Cloud Computing,"Birlasoft, Mphasis, NIIT Technologies",System Engineer
8.5,Software Dev,C#,DBMS,"IBM, Infosys, SAP",Data Analyst
8.6,Web Dev,SQL,DBMS,"Capgemini, SAP, Infosys",Software Developer
6.6,Cloud,Python,Cloud Computing,"Birlasoft, Mindtree, NIIT Technologies",DevOps Engineer
6.2,Software Dev,C#,Backend,"Mindtree, Mphasis, NIIT Technologies",System Engineer
9.1,Cloud,SQL,DBMS,"OpenAI, Microsoft, Google",Cloud Engineer
7.8,Software Dev,C#,Backend,"Cognizant, Wipro, Infosys",Software Developer
6.2,AIML,Python,ML,"NIIT Technologies, HCL, Birlasoft",Data Scientist
10.0,DevOps,Go,Cloud Computing,"OpenAI, IBM, Amazon",DevOps Engineer
6.2,AIML,Python,Big Data,"Birlasoft, Mphasis, NIIT Technologies",Data Scientist
8.8,DevOps,Go,Cloud Computing,"TCS, Oracle, IBM",System Engineer
9.9,Software Dev,Python,Data Analytics,"IBM, Google, Microsoft",Software Developer
7.0,AIML,Python,Big Data,"Tech Mahindra, Infosys, Cognizant",Data Scientist
6.6,DevOps,SQL,Data Analytics,"Mindtree, Mphasis, NIIT Technologies",System Engineer
6.5,Cybersecurity,C++,AI,"Birlasoft, Mphasis, Mindtree",Cloud Engineer
7.2,Cloud,Go,Cloud Computing,"Tech Mahindra, Wipro, HCL",Cloud Engineer
6.4,Web Dev,TypeScript,Front End,"NIIT Technologies, Birlasoft, Mphasis",Software Developer
8.8,Cybersecurity,C++,AI,"TCS, IBM, Infosys",Cybersecurity Engineer
6.2,AIML,Python,Big Data,"Mphasis, HCL, Mindtree",Data Scientist
8.0,Web Dev,JavaScript,Front End,"SAP, Oracle, TCS",Software Developer
10.0,Cloud,Go,Cloud Computing,"Google, OpenAI, NVIDIA",Cloud Engineer
9.3,Software Dev,Java,Backend,"Apple, Microsoft, NVIDIA",Software Developer
8.5,Web Dev,TypeScript,Front End,"Capgemini, TCS, Oracle",Software Developer
7.2,DevOps,SQL,DBMS,"Cognizant, HCL, Wipro",System Engineer
8.5,Software Dev,C#,DBMS,"SAP, Capgemini, TCS",Software Developer
8.1,DevOps,Go,DevOps,"Capgemini, SAP, IBM",DevOps Engineer
7.7,DevOps,SQL,Data Analytics,"Cognizant, HCL, Tech Mahindra",System Engineer
6.5,Cloud,Python,DevOps,"Mphasis, Mindtree, Birlasoft",Cloud Engineer
9.5,Software Dev,Python,Big Data,"OpenAI, IBM, Apple",Data Analyst
7.8,Web Dev,TypeScript,Front End,"HCL, Infosys, Wipro",Web Developer
6.8,Cloud,Go,Big Data,"Mphasis, NIIT Technologies, Birlasoft",Cloud Engineer
7.5,Software Dev,Java,Backend,"Tech Mahindra, HCL, Wipro",Data Analyst
7.7,AIML,R,Data Analytics,"TCS, Cognizant, HCL",Data Scientist
9.3,Cloud,Python,DevOps,"NVIDIA, Google, Apple",DevOps Engineer
8.9,Software Dev,Java,Backend,"TCS, Capgemini, Oracle",Data Analyst
9.1,DevOps,SQL,DBMS,"Amazon, NVIDIA, IBM",DevOps Engineer
6.0,Cybersecurity,Rust,Cybersecurity,"HCL, Birlasoft, NIIT Technologies",Cloud Engineer
7.7,Web Dev,SQL,Data Analytics,"Wipro, TCS, Infosys",Web Developer
7.9,Cloud,Go,Cloud Computing,"HCL, TCS, Cognizant",Cloud Engineer
6.1,Cloud,SQL,Data Analytics,"Birlasoft, HCL, NIIT Technologies",DevOps Engineer
7.0,Cloud,Go,Big Data,"HCL, Tech Mahindra, Infosys",Cloud Engineer
9.0,Cybersecurity,C++,AI,"NVIDIA, Microsoft, Apple",Cybersecurity Engineer
6.5,Web Dev,TypeScript,Front End,"Mindtree, Birlasoft, NIIT Technologies",Web Developer
8.1,DevOps,SQL,DBMS,"Capgemini, IBM, Oracle",System Engineer
6.9,Web Dev,TypeScript,Backend,"Mphasis, Mindtree, Birlasoft",Web Developer
6.0,Web Dev,SQL,DBMS,"Birlasoft, Mindtree, HCL",Software Developer
7.0,Software Dev,Python,Big Data,"Cognizant, Wipro, HCL",Data Analyst
9.9,Software Dev,Java,Big Data,"IBM, Apple, Google",System Engineer
9.2,Cybersecurity,C++,Cybersecurity,"OpenAI, NVIDIA, Amazon",Cloud Engineer
9.8,Cybersecurity,Rust,Front End,"IBM, NVIDIA, Amazon",Cybersecurity Engineer
8.0,Cybersecurity,C++,AI,"Infosys, SAP, Oracle",Cybersecurity Engineer
6.4,Cybersecurity,Rust,Front End,"NIIT Technologies, Mphasis, HCL",Cloud Engineer
8.2,Web Dev,TypeScript,Backend,"Oracle, SAP, Capgemini",Software Developer
7.8,Cloud,SQL,DBMS,"Cognizant, TCS, HCL",DevOps Engineer
9.4,AIML,Java,Big Data,"Google, Amazon, Apple",AI Engineer
6.4,Web Dev,SQL,Data Analytics,"Mindtree, HCL, Birlasoft",Web Developer
8.0,Cloud,Go,Big Data,"TCS, Capgemini, Infosys",Cloud Engineer
6.6,Cybersecurity,Rust,Front End,"NIIT Technologies, Mindtree, Mphasis",Cloud Engineer
7.3,Software Dev,Python,Data Analytics,"Tech Mahindra, Infosys, Wipro",Software Developer
8.9,Software Dev,C#,Backend,"SAP, Oracle, TCS",System Engineer
7.9,Software Dev,Python,Big Data,"Cognizant, Infosys, Tech Mahindra",Software Developer
7.5,Web Dev,JavaScript,Front End,"Infosys, HCL, TCS",Web Developer
7.6,Software Dev,C#,DBMS,"Cognizant, Tech Mahindra, Infosys",Software Developer
7.8,Cybersecurity,Rust,Cybersecurity,"TCS, Infosys, Wipro",Cybersecurity Engineer
9.1,DevOps,SQL,DBMS,"Microsoft, IBM, NVIDIA",System Engineer
9.6,Web Dev,SQL,Data Analytics,"Amazon, Google, IBM",Web Developer
9.8,DevOps,Go,Cloud Computing,"NVIDIA, IBM, OpenAI",DevOps Engineer
9.1,DevOps,TypeScript,Backend,"Apple, NVIDIA, OpenAI",System Engineer
7.3,AIML,Python,ML,"TCS, Tech Mahindra, Infosys",Data Scientist
8.8,AIML,Python,ML,"IBM, Oracle, Capgemini",Data Scientist
7.8,Web Dev,TypeScript,Backend,"TCS, Infosys, Cognizant",Web Developer
7.0,Web Dev,SQL,DBMS,"Tech Mahindra, Wipro, TCS",Web Developer
9.4,Software Dev,Python,Data Analytics,"IBM, Microsoft, Amazon",Data Analyst
6.2,Web Dev,TypeScript,Backend,"NIIT Technologies, Birlasoft, HCL",Software Developer
9.6,Web Dev,TypeScript,Front End,"Microsoft, OpenAI, IBM",Web Developer
7.8,Cloud,SQL,DBMS,"Infosys, TCS, HCL",Cloud Engineer
8.5,Web Dev,TypeScript,Front End,"SAP, Infosys, IBM",Web Developer
8.6,DevOps,SQL,Data Analytics,"IBM, SAP, Capgemini",System Engineer
9.6,Web Dev,JavaScript,Backend,"Google, NVIDIA, IBM",Web Developer
8.5,Cloud,Go,Big Data,"Capgemini, TCS, IBM",Cloud Engineer
8.5,Cybersecurity,Rust,Cybersecurity,"Oracle, Infosys, IBM",Cybersecurity Engineer
6.3,Web Dev,SQL,Data Analytics,"Birlasoft, NIIT Technologies, HCL",Web Developer
8.1,Software Dev,Java,Backend,"Infosys, IBM, SAP",Data Analyst
6.6,Cloud,Go,Big Data,"Mphasis, NIIT Technologies, Mindtree",DevOps Engineer
8.9,Software Dev,Java,Big Data,"Infosys, IBM, TCS",System Engineer
8.0,AIML,Java,Big Data,"IBM, Oracle, Capgemini",AI Engineer
8.7,Cybersecurity,Rust,Cybersecurity,"Capgemini, Oracle, IBM",Cybersecurity Engineer
6.2,DevOps,Go,DevOps,"Mindtree, Birlasoft, NIIT Technologies",DevOps Engineer
6.3,Web Dev,JavaScript,Front End,"Birlasoft, Mphasis, Mindtree",Web Developer
8.9,Software Dev,C#,DBMS,"IBM, Oracle, SAP",Data Analyst
6.3,Web Dev,JavaScript,Front End,"Mphasis, HCL, Mindtree",Web Developer
6.3,Cybersecurity,Rust,Front End,"Mphasis, NIIT Technologies, HCL",Cybersecurity Engineer
6.0,AIML,Java,AI,"Mphasis, NIIT Technologies, HCL",Data Scientist
9.8,Cloud,SQL,DBMS,"NVIDIA, Microsoft, Apple",Cloud Engineer
9.0,Cloud,SQL,DBMS,"IBM, NVIDIA, OpenAI",Cloud Engineer
7.4,AIML,R,Data Analytics,"Cognizant, Wipro, Tech Mahindra",Data Scientist
7.2,AIML,R,ML,"Infosys, Wipro, HCL",Data Scientist
7.4,Web Dev,JavaScript,Front End,"HCL, Infosys, Cognizant",Web Developer
9.1,AIML,R,ML,"OpenAI, Apple, NVIDIA",Data Scientist
8.6,Cybersecurity,Rust,Cybersecurity,"IBM, Oracle, Capgemini",Cybersecurity Engineer
6.7,Web Dev,TypeScript,Front End,"NIIT Technologies, Mphasis, Birlasoft",Web Developer
6.7,Web Dev,TypeScript,Front End,"Mindtree, NIIT Technologies, Mphasis",Web Developer
6.4,Cloud,SQL,DBMS,"NIIT Technologies, HCL, Mphasis",Cloud Engineer
8.6,Cloud,SQL,DBMS,"Oracle, TCS, IBM",DevOps Engineer
9.1,Web Dev,TypeScript,Backend,"OpenAI, NVIDIA, Google",Software Developer
7.1,AIML,R,ML,"HCL, Tech Mahindra, Infosys",Data Scientist
6.1,Software Dev,Python,Data Analytics,"Birlasoft, HCL, Mphasis",Data Analyst
6.3,AIML,Java,AI,"Mindtree, Birlasoft, NIIT Technologies",Data Scientist
9.9,AIML,Python,ML,"Google, Amazon, Apple",Data Scientist
7.2,AIML,R,Data Analytics,"Tech Mahindra, Wipro, TCS",Data Scientist
9.1,Web Dev,JavaScript,Front End,"Apple, OpenAI, Amazon",Web Developer
8.5,Web Dev,SQL,DBMS,"IBM, Capgemini, Oracle",Software Developer
7.5,DevOps,SQL,Data Analytics,"Wipro, HCL, Cognizant",System Engineer
6.8,Software Dev,C#,DBMS,"Birlasoft, Mindtree, NIIT Technologies",System Engineer
6.5,AIML,R,ML,"Birlasoft, NIIT Technologies, Mphasis",Data Scientist
8.5,Cybersecurity,C++,Cybersecurity,"IBM, Oracle, SAP",Cybersecurity Engineer
9.1,Web Dev,JavaScript,Backend,"OpenAI, Amazon, Microsoft",Software Developer
8.6,DevOps,TypeScript,Backend,"Capgemini, Oracle, TCS",DevOps Engineer
8.1,Web Dev,SQL,Data Analytics,"IBM, SAP, Infosys",Web Developer
6.2,Cloud,Go,Cloud Computing,"Mphasis, Mindtree, NIIT Technologies",Cloud Engineer
9.9,Web Dev,JavaScript,Backend,"Google, Microsoft, OpenAI",Web Developer
9.2,DevOps,SQL,Data Analytics,"IBM, OpenAI, NVIDIA",System Engineer
7.2,DevOps,SQL,DBMS,"Wipro, TCS, Infosys",System Engineer
9.9,Web Dev,TypeScript,Backend,"Google, Amazon, IBM",Software Developer
8.4,DevOps,SQL,DBMS,"TCS, Capgemini, Infosys",DevOps Engineer
8.3,Cybersecurity,Rust,Cybersecurity,"Capgemini, Infosys, SAP",Cybersecurity Engineer
9.0,Cybersecurity,C++,AI,"Microsoft, Apple, IBM",Cybersecurity Engineer
9.2,Cybersecurity,C++,Cybersecurity,"OpenAI, Google, IBM",Cybersecurity Engineer
8.6,DevOps,Go,Cloud Computing,"SAP, IBM, Capgemini",System Engineer
6.5,AIML,Python,ML,"Mphasis, NIIT Technologies, Mindtree",Data Scientist
7.4,Web Dev,SQL,DBMS,"HCL, Tech Mahindra, Infosys",Software Developer
9.7,Cloud,Go,Big Data,"Microsoft, IBM, Google",Cloud Engineer
6.9,AIML,R,Data Analytics,"Birlasoft, Mphasis, NIIT Technologies",Data Scientist
7.5,Web Dev,TypeScript,Front End,"Wipro, TCS, Cognizant",Software Developer
7.7,Cybersecurity,C++,AI,"Tech Mahindra, HCL, Infosys",Cloud Engineer
7.8,Cloud,Go,Big Data,"Infosys, Cognizant, Wipro",DevOps Engineer
8.5,Cloud,Go,Cloud Computing,"Infosys, IBM, Capgemini",Cloud Engineer
9.8,AIML,Java,AI,"Amazon, Google, OpenAI",Data Scientist
7.0,Cloud,Python,DevOps,"HCL, Wipro, TCS",Cloud Engineer
6.5,AIML,Python,Big Data,"NIIT Technologies, Mindtree, Mphasis",Data Scientist
6.8,Software Dev,C#,Backend,"Mindtree, NIIT Technologies, Birlasoft",Data Analyst
9.5,DevOps,TypeScript,Backend,"Amazon, OpenAI, Apple",System Engineer
8.6,AIML,R,Data Analytics,"SAP, Capgemini, IBM",AI Engineer
7.1,Cloud,Go,Cloud Computing,"Tech Mahindra, Wipro, TCS",DevOps Engineer
9.3,AIML,Java,AI,"IBM, Microsoft, OpenAI",Data Scientist
9.4,Cloud,SQL,DBMS,"Amazon, NVIDIA, Microsoft",DevOps Engineer
9.4,Software Dev,C#,DBMS,"Microsoft, NVIDIA, OpenAI",Data Analyst
9.7,AIML,R,Data Analytics,"IBM, Google, Apple",Data Scientist
7.0,Web Dev,JavaScript,Front End,"Infosys, HCL, Cognizant",Software Developer
9.0,Software Dev,C#,DBMS,"NVIDIA, Microsoft, Apple",System Engineer
7.8,DevOps,TypeScript,Backend,"Tech Mahindra, Cognizant, Infosys",System Engineer
9.4,Web Dev,TypeScript,Backend,"OpenAI, Amazon, Apple",Web Developer
8.9,Web Dev,JavaScript,Backend,"Infosys, Oracle, IBM",Software Developer
9.1,Web Dev,TypeScript,Backend,"OpenAI, Amazon, Google",Software Developer
8.6,Software Dev,Java,Backend,"Infosys, Capgemini, IBM",Data Analyst
6.7,DevOps,TypeScript,DevOps,"Mindtree, NIIT Technologies, Birlasoft",System Engineer
8.2,DevOps,Go,DevOps,"Oracle, Infosys, Capgemini",System Engineer
9.9,DevOps,SQL,Data Analytics,"Apple, Amazon, Microsoft",DevOps Engineer
9.7,AIML,Python,ML,"OpenAI, IBM, Amazon",Data Scientist
6.2,Cloud,SQL,DBMS,"Mindtree, Birlasoft, NIIT Technologies",DevOps Engineer
6.7,DevOps,SQL,Data Analytics,"Birlasoft, Mindtree, NIIT Technologies",DevOps Engineer
6.5,Cloud,Go,Big Data,"Birlasoft, Mphasis, NIIT Technologies",DevOps Engineer
8.9,Cloud,SQL,DBMS,"Infosys, IBM, SAP",Cloud Engineer
9.3,Web Dev,SQL,Data Analytics,"Apple, NVIDIA, OpenAI",Web Developer
6.9,Web Dev,SQL,Data Analytics,"NIIT Technologies, Mindtree, Birlasoft",Web Developer
8.0,Cloud,Python,DevOps,"Oracle, Infosys, Capgemini",DevOps Engineer
9.4,AIML,Python,Big Data,"Google, OpenAI, Apple",AI Engineer
8.9,AIML,Java,AI,"Capgemini, SAP, Infosys",Data Scientist
