CGPA,Internship Type,Programming Language,Technology,Company,Job Role
6.09,Cybersecurity,SQL,Data Analytics,Mphasis,DevOps Engineer
6.67,Software Dev,Rust,Front End,Infosys,Web Developer
8.91,Cybersecurity,C#,Cybersecurity,IBM,Data Scientist
8.4,Cybersecurity,SQL,Cloud Computing,Capgemini,AI Engineer
8.83,AIML,Go,Cloud Computing,Oracle,Web Developer
7.84,Cybersecurity,JavaScript,DBMS,Infosys,Data Analyst
9.39,DevOps,Java,Cybersecurity,SAP,Data Scientist
9.82,Cloud,R,DevOps,OpenAI,AI Engineer
7.62,Software Dev,Python,AI,IBM,Cloud Engineer
8.41,AIML,JavaScript,Front End,Infosys,Data Analyst
9.08,Software Dev,JavaScript,Big Data,Microsoft,System Engineer
7.15,AIML,Python,DevOps,HCL,Cybersecurity Engineer
7.22,Software Dev,Python,DevOps,HCL,Web Developer
6.64,Web Dev,Java,Cybersecurity,Mphasis,AI Engineer
6.82,Software Dev,Rust,Cybersecurity,HCL,DevOps Engineer
7.55,AIML,Rust,DBMS,TCS,Data Scientist
9.2,AIML,R,Cybersecurity,Apple,Cybersecurity Engineer
9.38,Cloud,C++,AI,OpenAI,Data Analyst
8.12,Cybersecurity,TypeScript,Cybersecurity,SAP,System Engineer
7.26,DevOps,Java,DevOps,NIIT Technologies,System Engineer
9.7,Cybersecurity,TypeScript,DevOps,Microsoft,Cloud Engineer
9.18,Software Dev,SQL,Cybersecurity,SAP,Web Developer
8.52,Web Dev,C#,Data Analytics,Apple,Data Scientist
9.08,Cybersecurity,Rust,Cloud Computing,SAP,Cybersecurity Engineer
6.58,Cybersecurity,Java,Backend,Wipro,DevOps Engineer
6.43,AIML,JavaScript,DBMS,Birlasoft,System Engineer
7.7,Cybersecurity,Python,Cybersecurity,HCL,Cybersecurity Engineer
7.03,Cloud,Java,Cybersecurity,HCL,Web Developer
7.66,Cybersecurity,R,Data Analytics,Oracle,Software Developer
7.02,Cybersecurity,TypeScript,Cloud Computing,Cognizant,AI Engineer
8.73,Web Dev,JavaScript,Cybersecurity,Microsoft,Cybersecurity Engineer
7.73,Web Dev,R,DBMS,Wipro,Software Developer
7.62,Software Dev,Go,DBMS,Cognizant,Cloud Engineer
7.16,AIML,TypeScript,Front End,NIIT Technologies,Software Developer
6.96,Software Dev,C#,Front End,Mindtree,Software Developer
8.75,Cybersecurity,TypeScript,ML,Microsoft,Software Developer
6.7,Web Dev,Java,AI,TCS,Data Scientist
6.85,Cloud,Go,Cloud Computing,Mphasis,Cybersecurity Engineer
8.53,Cybersecurity,Java,Big Data,IBM,Web Developer
7.18,DevOps,C#,Cloud Computing,Birlasoft,AI Engineer
6.01,Cybersecurity,Java,Data Analytics,Mindtree,System Engineer
6.44,Cloud,Go,DBMS,Mphasis,DevOps Engineer
6.69,Software Dev,C#,DBMS,Mindtree,System Engineer
7.46,Cloud,TypeScript,Cybersecurity,Mphasis,DevOps Engineer
8.64,DevOps,Python,Data Analytics,NVIDIA,Data Analyst
9.76,DevOps,JavaScript,ML,NVIDIA,Cloud Engineer
7.86,Web Dev,Python,DevOps,Cognizant,Data Analyst
9.47,Software Dev,Go,DevOps,NVIDIA,Web Developer
8.48,DevOps,SQL,Cybersecurity,SAP,Software Developer
6.96,DevOps,C#,Data Analytics,Infosys,Cybersecurity Engineer
6.58,Cybersecurity,Python,DevOps,Birlasoft,Cloud Engineer
7.56,Cybersecurity,Go,Cybersecurity,Tech Mahindra,Data Analyst
6.78,Software Dev,C++,Front End,Infosys,System Engineer
6.8,AIML,R,DevOps,Wipro,System Engineer
9.69,Software Dev,Python,Backend,Apple,AI Engineer
7.38,DevOps,JavaScript,Cloud Computing,Infosys,DevOps Engineer
6.01,Cloud,R,Data Analytics,NIIT Technologies,Data Scientist
9.96,Software Dev,JavaScript,Data Analytics,Amazon,System Engineer
9.77,Cloud,Go,Front End,Microsoft,System Engineer
6.96,AIML,C#,AI,Wipro,Data Scientist
7.58,Web Dev,Java,Front End,Oracle,Web Developer
6.58,Web Dev,TypeScript,Cloud Computing,Infosys,Data Scientist
9.2,Cybersecurity,Rust,Data Analytics,SAP,DevOps Engineer
7.84,Cloud,JavaScript,Cybersecurity,Capgemini,Data Analyst
9.8,DevOps,C++,DevOps,Google,Cloud Engineer
7.01,AIML,C++,Cloud Computing,Cognizant,Data Scientist
9.83,Web Dev,Java,AI,Microsoft,Cybersecurity Engineer
6.79,Cloud,R,Cybersecurity,Birlasoft,Web Developer
8.66,Cloud,SQL,AI,SAP,AI Engineer
8.16,Web Dev,Java,Cloud Computing,Infosys,DevOps Engineer
8.04,Software Dev,TypeScript,Big Data,Oracle,Web Developer
9.76,DevOps,C#,Cybersecurity,Amazon,DevOps Engineer
6.93,DevOps,Go,ML,Birlasoft,Cybersecurity Engineer
9.44,Cybersecurity,C++,AI,SAP,Data Scientist
8.32,AIML,Python,Data Analytics,SAP,System Engineer
7.74,Cloud,JavaScript,Front End,Cognizant,DevOps Engineer
8.15,DevOps,R,Data Analytics,Wipro,AI Engineer
9.04,Software Dev,C#,Big Data,Microsoft,Data Scientist
8.68,Cloud,JavaScript,DevOps,Google,System Engineer
8.49,Cybersecurity,Rust,Backend,Capgemini,Data Scientist
7.41,Software Dev,JavaScript,Backend,TCS,DevOps Engineer
7.44,DevOps,C#,DevOps,Wipro,Cybersecurity Engineer
6.4,Web Dev,Go,Cloud Computing,NIIT Technologies,AI Engineer
8.4,Cloud,Go,DBMS,HCL,Data Analyst
8.46,AIML,TypeScript,ML,Tech Mahindra,Cloud Engineer
8.79,Web Dev,C++,Cybersecurity,Amazon,Web Developer
9.44,Web Dev,R,Front End,NVIDIA,DevOps Engineer
6.37,DevOps,JavaScript,DBMS,Mindtree,Data Analyst
9.45,Cloud,SQL,Front End,IBM,Web Developer
6.02,Web Dev,Rust,AI,Mindtree,Data Analyst
9.11,AIML,Java,ML,OpenAI,Data Scientist
6.68,Cloud,Rust,Cloud Computing,Mindtree,Cybersecurity Engineer
9.57,Software Dev,Go,Cloud Computing,Apple,Web Developer
9.28,DevOps,SQL,Big Data,Apple,Data Analyst
6.77,DevOps,TypeScript,Data Analytics,Tech Mahindra,Cloud Engineer
6.11,Software Dev,C++,Backend,Mindtree,Cybersecurity Engineer
7.27,DevOps,C++,Cybersecurity,Mphasis,Data Analyst
8.8,Web Dev,Java,DBMS,Google,Software Developer
6.99,DevOps,JavaScript,DBMS,Mphasis,Cybersecurity Engineer
9.57,Web Dev,JavaScript,DBMS,Apple,Cloud Engineer
7.41,Cybersecurity,Rust,DBMS,Cognizant,AI Engineer
6.17,Cloud,Python,Front End,Birlasoft,Data Analyst
8.12,Cloud,Go,Cloud Computing,HCL,Software Developer
6.52,AIML,TypeScript,Cybersecurity,Mphasis,AI Engineer
8.63,Cloud,C#,Front End,Google,System Engineer
7.63,Cloud,SQL,Big Data,Wipro,Cloud Engineer
9.15,DevOps,C#,Cloud Computing,Capgemini,DevOps Engineer
7.02,AIML,SQL,Data Analytics,Tech Mahindra,System Engineer
9.58,Software Dev,JavaScript,Backend,Apple,Cybersecurity Engineer
6.49,Software Dev,Rust,DevOps,Mphasis,System Engineer
8.41,AIML,JavaScript,DevOps,HCL,DevOps Engineer
9.74,DevOps,Go,Backend,Microsoft,Software Developer
7.82,Cloud,Java,AI,Capgemini,Data Scientist
6.7,Cybersecurity,R,DevOps,Infosys,Cybersecurity Engineer
9.87,AIML,Go,Big Data,Microsoft,System Engineer
8.65,Cloud,Java,Front End,IBM,Data Scientist
6.61,Cloud,SQL,AI,Infosys,Cybersecurity Engineer
9.56,AIML,TypeScript,Front End,Microsoft,Data Scientist
9.14,AIML,JavaScript,Backend,OpenAI,Data Scientist
9.02,DevOps,C++,Backend,Microsoft,AI Engineer
9.91,DevOps,Go,Data Analytics,Microsoft,Data Scientist
6.19,AIML,C++,Front End,Birlasoft,DevOps Engineer
6.61,Web Dev,R,AI,Wipro,Software Developer
8.67,Cybersecurity,C++,Data Analytics,Microsoft,Cybersecurity Engineer
6.3,Cybersecurity,C++,DevOps,Birlasoft,AI Engineer
8.63,Web Dev,Python,DBMS,IBM,Cybersecurity Engineer
7.55,Software Dev,Python,ML,Capgemini,AI Engineer
8.77,AIML,Python,DevOps,NVIDIA,Web Developer
9.18,DevOps,Go,Data Analytics,Amazon,Cloud Engineer
9.72,Cloud,Java,Data Analytics,Amazon,DevOps Engineer
7.47,Cybersecurity,Java,AI,Tech Mahindra,Cloud Engineer
8.76,AIML,C#,Cybersecurity,IBM,DevOps Engineer
7.85,Web Dev,TypeScript,ML,SAP,System Engineer
8.52,DevOps,C#,DBMS,Google,Data Scientist
6.58,Software Dev,TypeScript,Cybersecurity,Birlasoft,Data Analyst
8.88,DevOps,Rust,DBMS,Oracle,DevOps Engineer
7.56,Cloud,Java,Cybersecurity,TCS,Cloud Engineer
6.11,Software Dev,JavaScript,AI,Birlasoft,Web Developer
9.79,DevOps,R,ML,NVIDIA,Web Developer
9.95,Cybersecurity,C++,Cybersecurity,OpenAI,Software Developer
7.11,AIML,Java,Cloud Computing,NIIT Technologies,Data Scientist
7.96,DevOps,Python,Data Analytics,IBM,Cybersecurity Engineer
7.44,AIML,R,AI,Mphasis,Data Analyst
9.85,Cloud,SQL,Backend,Amazon,Cloud Engineer
8.4,DevOps,Rust,ML,Cognizant,Software Developer
9.14,Web Dev,JavaScript,Cloud Computing,Capgemini,AI Engineer
8.57,Software Dev,Go,AI,NVIDIA,Cloud Engineer
6.54,Cybersecurity,JavaScript,DevOps,TCS,Cybersecurity Engineer
7.33,Software Dev,JavaScript,Backend,Wipro,Web Developer
7.46,Software Dev,TypeScript,DevOps,Birlasoft,DevOps Engineer
8.98,Cybersecurity,C#,Big Data,Oracle,DevOps Engineer
9.55,Cybersecurity,SQL,DevOps,OpenAI,System Engineer
7.37,DevOps,Java,Backend,Birlasoft,System Engineer
6.72,DevOps,Rust,DBMS,Mphasis,Data Analyst
9.18,Software Dev,R,Front End,Microsoft,Cybersecurity Engineer
9.0,AIML,R,Big Data,NVIDIA,Software Developer
9.97,Software Dev,JavaScript,Cybersecurity,NVIDIA,System Engineer
9.14,Cybersecurity,SQL,Cybersecurity,NVIDIA,DevOps Engineer
7.52,Software Dev,C#,Cybersecurity,Tech Mahindra,Data Analyst
6.87,Web Dev,Java,AI,Mindtree,Data Scientist
7.62,DevOps,Java,Big Data,Tech Mahindra,Web Developer
9.14,Software Dev,JavaScript,Cloud Computing,Microsoft,System Engineer
7.28,Software Dev,Java,DBMS,TCS,DevOps Engineer
8.66,AIML,TypeScript,Front End,IBM,AI Engineer
7.91,Cloud,R,Big Data,Capgemini,Software Developer
9.5,Web Dev,C++,DBMS,Amazon,Cloud Engineer
6.25,Software Dev,TypeScript,AI,Mphasis,Cybersecurity Engineer
7.7,AIML,Python,Cloud Computing,HCL,Web Developer
6.17,Cloud,Go,Cloud Computing,Birlasoft,Web Developer
9.53,AIML,Rust,DBMS,Apple,Data Scientist
8.24,DevOps,Rust,Cloud Computing,HCL,System Engineer
9.48,Software Dev,Java,Cybersecurity,Microsoft,Software Developer
9.99,Software Dev,R,AI,Amazon,AI Engineer
8.18,Software Dev,C++,ML,Oracle,Data Analyst
9.25,AIML,C#,DBMS,SAP,Data Analyst
8.48,Cybersecurity,SQL,Backend,Oracle,DevOps Engineer
6.07,Cybersecurity,R,DBMS,Birlasoft,Cloud Engineer
9.0,Web Dev,Rust,DBMS,Oracle,Cybersecurity Engineer
9.93,Cybersecurity,C#,AI,Google,Software Developer
8.45,Software Dev,TypeScript,DevOps,Oracle,Cloud Engineer
8.28,DevOps,Java,Front End,Cognizant,Cybersecurity Engineer
8.16,Web Dev,Python,Data Analytics,SAP,AI Engineer
8.7,DevOps,R,ML,OpenAI,DevOps Engineer
6.9,AIML,SQL,DevOps,NIIT Technologies,Cloud Engineer
6.27,DevOps,Go,AI,Mindtree,AI Engineer
7.34,Cybersecurity,SQL,Big Data,NIIT Technologies,AI Engineer
6.8,DevOps,TypeScript,Cybersecurity,Cognizant,DevOps Engineer
9.56,DevOps,Rust,AI,NVIDIA,Software Developer
9.27,Web Dev,Rust,Cybersecurity,Apple,DevOps Engineer
7.5,Cybersecurity,Go,DBMS,Tech Mahindra,Data Analyst
7.17,Software Dev,Rust,Big Data,Mindtree,Data Analyst
7.25,AIML,C++,Big Data,Infosys,Web Developer
6.65,Cybersecurity,Go,Cloud Computing,Birlasoft,Cybersecurity Engineer
7.04,Cloud,R,DBMS,HCL,Software Developer
9.79,Web Dev,SQL,Cloud Computing,Google,Cloud Engineer
8.84,Cloud,SQL,Front End,Google,Web Developer
7.54,Web Dev,Go,ML,TCS,Cloud Engineer
8.52,Cybersecurity,Rust,DBMS,Capgemini,Cloud Engineer
8.9,Web Dev,C++,Cloud Computing,Oracle,Data Scientist
8.41,Web Dev,Rust,AI,Wipro,Web Developer
9.1,DevOps,C++,DevOps,NVIDIA,Data Scientist
9.02,Software Dev,C#,DBMS,Capgemini,Cloud Engineer
9.56,Web Dev,SQL,Cybersecurity,Google,Data Analyst
6.65,AIML,SQL,Data Analytics,HCL,Cloud Engineer
7.1,Cloud,JavaScript,DevOps,HCL,Data Analyst
6.76,AIML,TypeScript,AI,Mphasis,Cybersecurity Engineer
9.51,Web Dev,Java,Backend,Google,Software Developer
7.01,Cybersecurity,R,Front End,Wipro,Software Developer
7.76,AIML,C++,DevOps,IBM,System Engineer
8.21,Web Dev,Rust,Backend,HCL,Cloud Engineer
9.28,DevOps,C++,DBMS,Apple,Web Developer
8.14,Cybersecurity,SQL,Big Data,HCL,AI Engineer
6.61,DevOps,JavaScript,DBMS,HCL,DevOps Engineer
9.36,Web Dev,Java,Front End,IBM,Web Developer
6.57,DevOps,Rust,AI,Infosys,DevOps Engineer
7.43,Cybersecurity,Go,Big Data,Wipro,Data Scientist
7.12,Software Dev,C#,Cloud Computing,Tech Mahindra,Data Scientist
7.97,AIML,Python,Cloud Computing,IBM,Cybersecurity Engineer
6.68,Web Dev,C++,AI,Mphasis,AI Engineer
9.31,Cloud,Python,Front End,NVIDIA,Cloud Engineer
9.47,Software Dev,JavaScript,Data Analytics,SAP,Cloud Engineer
8.54,Cybersecurity,SQL,Front End,Google,Cloud Engineer
7.36,Software Dev,Go,Data Analytics,TCS,DevOps Engineer
6.83,Web Dev,Go,Big Data,Cognizant,Software Developer
9.58,Web Dev,C++,Cloud Computing,NVIDIA,Web Developer
8.5,Cloud,Python,Cloud Computing,Microsoft,Data Scientist
7.04,AIML,SQL,ML,Infosys,Web Developer
9.27,Web Dev,C++,DBMS,Google,Data Scientist
6.57,Cloud,C#,AI,Infosys,System Engineer
6.63,Cloud,Rust,Big Data,Birlasoft,Cybersecurity Engineer
6.41,Software Dev,JavaScript,DevOps,Mindtree,DevOps Engineer
9.11,AIML,TypeScript,Cybersecurity,Capgemini,AI Engineer
9.69,Software Dev,SQL,DBMS,Google,Data Scientist
6.91,Software Dev,R,Cloud Computing,Mphasis,Cybersecurity Engineer
8.19,AIML,Java,ML,Cognizant,Data Scientist
6.8,Web Dev,Rust,Backend,TCS,DevOps Engineer
7.84,Cloud,C++,Data Analytics,SAP,Data Analyst
6.4,AIML,Rust,Cybersecurity,Birlasoft,Cybersecurity Engineer
9.5,DevOps,JavaScript,DevOps,OpenAI,Cloud Engineer
6.42,DevOps,Go,DevOps,NIIT Technologies,DevOps Engineer
9.28,AIML,TypeScript,DBMS,Microsoft,Data Scientist
8.97,Cloud,C++,ML,OpenAI,DevOps Engineer
9.36,DevOps,C++,AI,OpenAI,Software Developer
9.79,Software Dev,Python,Big Data,Amazon,System Engineer
7.59,AIML,Java,Front End,Oracle,Web Developer
9.59,AIML,R,AI,Amazon,System Engineer
6.59,Cloud,Go,Backend,Mphasis,Data Analyst
8.93,Cloud,C++,Data Analytics,Amazon,Cybersecurity Engineer
6.26,Web Dev,TypeScript,Backend,Birlasoft,Web Developer
9.09,Cybersecurity,Rust,AI,Google,System Engineer
7.09,Web Dev,Go,DevOps,Mindtree,Cloud Engineer
6.65,Cybersecurity,SQL,Front End,Mphasis,Cloud Engineer
7.6,Software Dev,Rust,Cloud Computing,Wipro,Data Analyst
9.62,Web Dev,JavaScript,Big Data,Apple,Data Scientist
9.23,Software Dev,Rust,Big Data,OpenAI,System Engineer
9.28,Cloud,C++,Front End,IBM,AI Engineer
9.77,Cybersecurity,Java,DBMS,Apple,DevOps Engineer
9.35,Software Dev,Rust,Data Analytics,Capgemini,AI Engineer
7.63,Cybersecurity,Rust,Front End,TCS,System Engineer
7.35,Cybersecurity,Python,Cybersecurity,Cognizant,Data Scientist
8.85,AIML,JavaScript,AI,Microsoft,System Engineer
9.31,Software Dev,SQL,Big Data,NVIDIA,System Engineer
6.46,Cloud,Rust,Front End,Mphasis,Web Developer
6.78,Web Dev,Rust,DevOps,Birlasoft,Web Developer
7.72,Web Dev,Java,Backend,TCS,System Engineer
8.79,Cybersecurity,TypeScript,DevOps,Oracle,System Engineer
8.38,Cybersecurity,R,Backend,IBM,Cybersecurity Engineer
8.72,Web Dev,Java,Data Analytics,IBM,Data Scientist
9.45,Cloud,C#,ML,NVIDIA,Data Scientist
9.28,Cybersecurity,R,DBMS,Oracle,Cybersecurity Engineer
9.49,Cybersecurity,C#,DevOps,Oracle,Software Developer
6.62,Web Dev,Java,Big Data,Infosys,DevOps Engineer
7.38,DevOps,JavaScript,Data Analytics,Wipro,Data Scientist
8.68,AIML,R,Data Analytics,NVIDIA,Cloud Engineer
7.42,Cloud,Python,DevOps,Tech Mahindra,Software Developer
8.95,Web Dev,C++,Front End,Capgemini,Software Developer
6.98,Web Dev,SQL,Cybersecurity,HCL,System Engineer
6.08,Cybersecurity,TypeScript,Big Data,NIIT Technologies,Software Developer
7.72,DevOps,Java,ML,SAP,System Engineer
8.02,Cybersecurity,Rust,AI,Infosys,Cybersecurity Engineer
7.64,Cloud,JavaScript,ML,HCL,Cybersecurity Engineer
9.25,Cloud,C#,DevOps,OpenAI,AI Engineer
7.6,Cloud,JavaScript,Data Analytics,Oracle,DevOps Engineer
6.88,Software Dev,C++,AI,Cognizant,Software Developer
6.12,DevOps,Go,DevOps,Birlasoft,DevOps Engineer
9.35,Web Dev,JavaScript,Cybersecurity,Oracle,Data Analyst
7.27,AIML,TypeScript,DevOps,Mphasis,Cybersecurity Engineer
9.93,AIML,Rust,Backend,NVIDIA,DevOps Engineer
8.46,Cloud,Go,Front End,TCS,DevOps Engineer
7.17,AIML,R,DevOps,NIIT Technologies,AI Engineer
8.06,Web Dev,JavaScript,DevOps,Infosys,Web Developer
8.66,Cloud,Python,Big Data,Oracle,Cybersecurity Engineer
7.55,Software Dev,Rust,Backend,HCL,AI Engineer
7.54,Web Dev,C++,Cybersecurity,Cognizant,System Engineer
6.69,Cloud,R,DBMS,Birlasoft,Web Developer
6.71,DevOps,Java,Cybersecurity,Birlasoft,DevOps Engineer
6.58,AIML,R,AI,Tech Mahindra,Data Scientist
8.89,Software Dev,Java,DevOps,Google,Data Scientist
6.95,Cloud,Java,DBMS,Cognizant,DevOps Engineer
6.13,DevOps,SQL,Cybersecurity,Birlasoft,DevOps Engineer
6.57,Cybersecurity,C#,Data Analytics,Mphasis,Web Developer
7.82,Software Dev,R,Backend,Capgemini,Software Developer
7.53,DevOps,C++,Cloud Computing,Tech Mahindra,Cloud Engineer
8.47,Software Dev,JavaScript,Data Analytics,Wipro,Web Developer
7.24,AIML,JavaScript,ML,TCS,AI Engineer
7.85,AIML,SQL,Backend,HCL,AI Engineer
8.62,Cloud,TypeScript,Backend,IBM,System Engineer
7.12,AIML,Python,AI,HCL,Cybersecurity Engineer
9.0,Software Dev,SQL,DBMS,Amazon,AI Engineer
8.01,Cybersecurity,JavaScript,Backend,TCS,Software Developer
9.88,Cybersecurity,Java,DevOps,Microsoft,DevOps Engineer
9.07,Software Dev,TypeScript,Cloud Computing,OpenAI,AI Engineer
7.24,Cybersecurity,Java,Cybersecurity,HCL,Cybersecurity Engineer
8.97,DevOps,C++,DevOps,OpenAI,Data Scientist
7.7,DevOps,SQL,Cybersecurity,Wipro,Data Analyst
7.84,DevOps,TypeScript,ML,Cognizant,Data Analyst
7.78,Software Dev,SQL,ML,Wipro,System Engineer
7.05,Web Dev,C++,Cybersecurity,NIIT Technologies,Cybersecurity Engineer
9.68,Software Dev,R,Backend,Apple,System Engineer
7.35,DevOps,Rust,DevOps,Wipro,DevOps Engineer
7.83,AIML,Python,Data Analytics,Cognizant,Cloud Engineer
8.35,Web Dev,C#,Front End,Infosys,DevOps Engineer
9.12,DevOps,Go,Big Data,Oracle,Data Scientist
7.95,Cybersecurity,SQL,Backend,Capgemini,Software Developer
7.87,DevOps,Java,ML,SAP,Web Developer
9.31,Software Dev,Java,AI,Microsoft,Cloud Engineer
6.82,AIML,C++,Data Analytics,Cognizant,Web Developer
7.05,Cybersecurity,TypeScript,Data Analytics,Wipro,System Engineer
9.07,Web Dev,C++,AI,OpenAI,Data Analyst
8.73,Cybersecurity,Java,Cybersecurity,SAP,AI Engineer
8.7,Cybersecurity,C++,Data Analytics,OpenAI,Data Scientist
8.21,Cybersecurity,TypeScript,AI,IBM,Data Scientist
9.58,AIML,JavaScript,DBMS,Amazon,System Engineer
6.5,DevOps,C++,Cloud Computing,Wipro,Software Developer
6.97,Web Dev,R,Cloud Computing,Birlasoft,Web Developer
8.7,DevOps,Rust,Big Data,OpenAI,System Engineer
8.41,Software Dev,TypeScript,DevOps,HCL,Cloud Engineer
8.58,AIML,Python,DBMS,Oracle,AI Engineer
8.51,Cybersecurity,Python,Cybersecurity,SAP,System Engineer
7.55,AIML,SQL,Cybersecurity,SAP,AI Engineer
6.06,Web Dev,Rust,AI,Birlasoft,Data Scientist
6.62,Software Dev,C#,AI,Mindtree,System Engineer
8.56,AIML,TypeScript,DevOps,Oracle,Data Scientist
8.17,Cloud,C#,Front End,Capgemini,Data Scientist
9.66,Software Dev,Python,Backend,OpenAI,System Engineer
9.12,Software Dev,C++,Cloud Computing,Apple,Web Developer
6.35,Cloud,Go,Big Data,NIIT Technologies,Data Scientist
9.95,Web Dev,Java,AI,Apple,DevOps Engineer
6.33,AIML,C#,DevOps,Mphasis,Data Scientist
6.95,AIML,Python,Backend,NIIT Technologies,System Engineer
6.57,Software Dev,Rust,Cybersecurity,Mindtree,DevOps Engineer
9.88,DevOps,JavaScript,Backend,Apple,Software Developer
8.89,Web Dev,Go,DevOps,OpenAI,Cybersecurity Engineer
7.09,Cybersecurity,TypeScript,Backend,Mphasis,DevOps Engineer
7.1,Cloud,Java,AI,Birlasoft,Data Scientist
8.57,AIML,SQL,DevOps,IBM,Web Developer
9.62,Web Dev,R,Backend,Google,AI Engineer
8.41,AIML,JavaScript,Data Analytics,Capgemini,Cloud Engineer
7.48,Cloud,SQL,AI,Cognizant,AI Engineer
9.35,AIML,TypeScript,DevOps,IBM,DevOps Engineer
7.77,AIML,JavaScript,Front End,Cognizant,System Engineer
7.75,Web Dev,R,Cloud Computing,Infosys,Cloud Engineer
7.12,AIML,C++,Big Data,NIIT Technologies,Web Developer
8.22,AIML,SQL,Cybersecurity,Oracle,Cloud Engineer
7.61,Cybersecurity,TypeScript,Cloud Computing,Infosys,Software Developer
9.92,Web Dev,C++,Cloud Computing,OpenAI,Data Analyst
9.53,Software Dev,Python,DBMS,Apple,AI Engineer
8.72,AIML,Python,Data Analytics,NVIDIA,DevOps Engineer
9.22,Cybersecurity,JavaScript,DevOps,Apple,System Engineer
7.19,Cybersecurity,SQL,AI,Infosys,DevOps Engineer
9.88,Cloud,Python,Cloud Computing,Microsoft,DevOps Engineer
7.72,Web Dev,R,ML,SAP,System Engineer
6.7,DevOps,Rust,Data Analytics,NIIT Technologies,Data Analyst
6.26,Cybersecurity,C#,AI,Birlasoft,Web Developer
6.22,Software Dev,Python,Front End,Mindtree,Software Developer
9.81,Web Dev,JavaScript,Backend,Amazon,AI Engineer
9.32,Cybersecurity,SQL,Big Data,Apple,Data Analyst
9.84,AIML,Rust,Big Data,Microsoft,DevOps Engineer
9.53,DevOps,TypeScript,AI,Amazon,Software Developer
6.33,Cybersecurity,Java,Front End,Mindtree,Software Developer
7.16,DevOps,TypeScript,Cybersecurity,HCL,Data Scientist
6.8,DevOps,SQL,Cybersecurity,HCL,Cybersecurity Engineer
9.9,Cybersecurity,TypeScript,Big Data,Apple,Web Developer
9.89,Software Dev,Go,AI,NVIDIA,AI Engineer
7.99,AIML,Go,Cloud Computing,HCL,AI Engineer
8.35,Cloud,Python,Cybersecurity,Infosys,Cybersecurity Engineer
7.19,Cybersecurity,C++,Big Data,Birlasoft,Data Scientist
9.66,AIML,JavaScript,Front End,NVIDIA,Software Developer
8.04,AIML,R,Big Data,TCS,Software Developer
7.09,Cybersecurity,C#,ML,NIIT Technologies,DevOps Engineer
9.97,Cybersecurity,Rust,Big Data,Google,Cybersecurity Engineer
9.35,Cloud,TypeScript,Cloud Computing,Oracle,Cybersecurity Engineer
7.42,Web Dev,C++,ML,HCL,System Engineer
8.31,Software Dev,Go,ML,SAP,Web Developer
9.02,Software Dev,Go,DBMS,Capgemini,Cybersecurity Engineer
7.05,Cloud,Java,Front End,Cognizant,Web Developer
9.67,Cloud,Go,Big Data,OpenAI,Software Developer
7.97,Cybersecurity,TypeScript,DBMS,Oracle,Data Analyst
6.75,DevOps,Java,AI,Infosys,AI Engineer
8.07,Cybersecurity,SQL,DevOps,SAP,AI Engineer
9.91,Web Dev,JavaScript,Front End,OpenAI,System Engineer
6.45,Cloud,Java,Front End,Mindtree,Data Analyst
6.66,Cloud,SQL,Front End,Mindtree,System Engineer
7.04,Web Dev,TypeScript,Front End,NIIT Technologies,Cybersecurity Engineer
9.07,Cybersecurity,Rust,DBMS,Apple,AI Engineer
7.15,Cybersecurity,Go,DBMS,HCL,System Engineer
8.09,Software Dev,Java,DBMS,Capgemini,Software Developer
